[Source: NATO](https://www.nato.int/cps/en/natohq/declassified_136216.htm/)
[Updated: August 12, 2018]
Alfa
Bravo
Charlie
Delta
Echo
Foxtrot
Golf
Hotel
India
Juliett
Kilo
Lima
Mike
November
Oscar
Papa
Quebec
Romeo
Sierra
Tango
Uniform
Victor
Whiskey
X-ray
Yankee
Zulu
