[Source: Wikipedia](https://en.wikipedia.org/wiki/List_of_polygons)
[Updated: August 8, 2018]
Triangle
Quadrilateral
Pentagon
Hexagon
Heptagon
Octagon
Nonagon
Decagon
Hendecagon
Dodecagon
Tridecagon
Tetradecagon
Pentadecagon
Hexadecagon
Heptadecagon
Octadecagon
Nonadecagon
Icosagon
Icosagon
Icosikaihenagon
Icosikaidigon
Icosikaitrigon
Icosikaitetragon
Icosikaipentagon
Icosikaihexagon
Icosikaiheptagon
Icosikaioctagon
Icosikaienneagon
Triacontagon
Triacontakaihenagon
Triacontakaidigon
Triacontakaitrigon
Triacontakaitetragon
Triacontakaipentagon
Triacontakaihexagon
Triacontakaiheptagon
Triacontakaioctagon
Triacontakaienneagon
Tetracontagon
Tetracontakaihenagon
Tetracontakaidigon
Tetracontakaitrigon
Tetracontakaitetragon
Tetracontakaipentagon
Tetracontakaihexagon
Tetracontakaiheptagon
Tetracontakaioctagon
Tetracontakaienneagon
Pentacontagon
Pentacontakaihenagon
Pentacontakaidigon
Pentacontakaitrigon
Pentacontakaitetragon
Pentacontakaipentagon
Pentacontakaihexagon
Pentacontakaiheptagon
Pentacontakaioctagon
Pentacontakaienneagon
Hexacontagon
Hexacontakaihenagon
Hexacontakaidigon
Hexacontakaitrigon
Hexacontakaitetragon
Hexacontakaipentagon
Hexacontakaihexagon
Hexacontakaiheptagon
Hexacontakaioctagon
Hexacontakaienneagon
Heptacontagon
Heptacontakaihenagon
Heptacontakaidigon
Heptacontakaitrigon
Heptacontakaitetragon
Heptacontakaipentagon
Heptacontakaihexagon
Heptacontakaiheptagon
Heptacontakaioctagon
Heptacontakaienneagon
Octacontagon
Octacontakaihenagon
Octacontakaidigon
Octacontakaitrigon
Octacontakaitetragon
Octacontakaipentagon
Octacontakaihexagon
Octacontakaiheptagon
Octacontakaioctagon
Octacontakaienneagon
Enneacontagon
Enneacontakaihenagon
Enneacontakaidigon
Enneacontakaitrigon
Enneacontakaitetragon
Enneacontakaipentagon
Enneacontakaihexagon
Enneacontakaiheptagon
Enneacontakaioctagon
Enneacontakaienneagon
Hectogon
